LinkedIn_news_id (by day),LinkedIn_avg_popularity (by day)
100132,-11.5
100133,411.0
100134,34.0
100135,0.0
100136,-6.0
100138,0.0
100139,174.0
100140,298.5
100141,0.0
100142,23.5
100144,0.0
100148,2409.5
100149,22.0
100150,-3.0
100151,-4.5
100152,689.5
100153,-14.0
100154,0.0
100155,0.0
100156,0.0
100157,-46.5
100159,162.0
100160,-1.5
100161,0.0
100163,-12.5
100164,129.5
100168,197.5
100173,498.0
100174,0.0
100175,300.5
100176,125.5
100177,-6.0
100178,291.0
100179,331.0
100180,420.0
100181,-41.5
100182,436.0
100185,-9.0
100186,0.0
100187,47.5
100188,-7.5
100190,164.0
100192,-14.0
100194,1892.5
100195,960.0
100196,224.5
100197,-11.5
100198,-16.0
100199,-37.0
100200,-10.5
100201,-1.5
100202,0.0
100203,-10.5
100204,0.0
100205,0.0
100207,0.0
100208,-72.0
100209,0.0
100210,0.0
100213,241.0
100214,0.0
100215,-15.0
100217,-13.5
100218,0.0
100221,-16.5
100222,-33.0
100223,369.0
100224,-11.5
100225,0.0
100226,0.0
100227,0.0
100228,51.5
100229,-1.5
100230,0.0
100232,0.0
100235,0.0
100236,380.5
100238,0.0
100239,2377.0
100240,-10.5
100241,0.0
100242,0.0
100243,0.0
100244,0.0
100245,0.0
100246,0.0
100247,0.0
100248,0.0
100249,2717.0
100251,0.0
100252,-10.5
100253,60.0
100254,0.0
100256,640.5
100257,0.0
100258,218.0
100259,-30.0
100261,0.0
100262,-1.5
100263,0.0
100264,32.0
100265,350.5
100266,-10.5
100267,0.0
100268,0.0
100269,1583.0
100270,39.5
100271,0.0
100272,-10.5
100273,0.0
100274,-10.5
100275,-10.5
100276,0.0
100278,323.0
100279,1017.5
100280,0.0
100281,18.0
100282,0.0
100284,951.0
100285,-63.0
100286,-10.5
100288,-3.0
100289,1221.0
100290,0.0
100291,327.0
100293,-72.0
100295,-11.0
100296,0.0
100297,0.0
100298,-10.5
100299,-1.5
100300,-37.0
100301,0.0
100302,181.0
100303,72.0
100304,-4.5
100305,-25.5
100306,0.0
100309,0.0
100310,-3.0
100311,49.5
100312,80.5
100314,60.0
100315,-4.5
100316,478.5
100317,229.5
100318,0.0
100319,60.5
100320,123.5
100321,-1.5
100322,0.0
100323,0.0
100324,-7.5
100326,594.5
100327,0.0
100328,277.5
100329,334.5
100330,0.0
100332,-51.0
100333,0.0
100334,0.0
100335,0.0
100336,-10.5
100337,0.0
100338,0.0
100339,0.0
100340,69.0
100341,0.0
100344,0.0
100345,0.0
100346,0.0
100347,198.0
100348,0.0
100349,0.0
100350,0.0
100351,20.0
100353,336.0
100354,0.0
100355,-12.5
100356,0.0
100357,0.0
100358,-1.5
100361,906.0
100362,-7.5
100363,0.0
100364,0.5
100365,-13.0
100366,49.0
100367,253.0
100368,0.0
100369,0.0
100370,-10.5
100371,-6.0
100372,0.0
100373,244.5
100375,162.0
100376,-1.5
100377,-55.5
100379,2841.5
100380,-13.5
100381,-19.5
100382,-16.0
100383,-10.5
100384,-10.5
100385,0.0
100386,-20.0
100387,-40.0
100388,247.0
100389,0.0
100392,338.5
100393,0.0
100394,-15.0
100395,-9.0
100396,305.5
100397,-15.0
100398,-13.5
100400,0.0
100401,-10.5
100402,-3.0
100403,-10.5
100404,-12.0
100406,1547.0
100408,-10.5
100409,197.5
100410,-35.5
100411,-16.5
100416,-13.5
100417,-16.5
100419,0.0
100420,0.0
100424,-72.0
100425,-1.5
100426,0.0
100427,275.5
100428,300.5
100429,-72.0
100430,181.0
100431,543.0
100432,253.5
100435,457.0
100436,0.0
100437,209.5
100438,317.0
100439,72.0
100440,0.0
100441,0.0
100442,-72.0
100444,-1.5
100445,0.0
100446,21.0
100449,10.0
100450,0.0
100452,0.0
100454,-4.5
100455,39.0
100456,-16.5
100457,88.0
100458,-1.5
100459,0.0
100464,2281.5
100465,142.5
100466,251.0
100467,639.5
100468,214.0
100470,-7.5
100471,0.0
100472,0.0
100474,-10.5
100475,0.0
100476,-12.5
100477,0.0
100478,149.5
100479,-16.5
100480,60.5
100481,2064.0
100482,705.5
100483,-13.5
100484,0.0
100486,-14.5
100487,0.0
100488,-9.0
100489,-4.5
100490,0.0
100491,-1.5
100492,55.0
100494,-4.0
100495,0.0
100496,0.0
100498,1454.5
100499,-7.5
100501,0.0
100503,50.0
100504,0.0
100505,72.0
100506,-2.0
100507,-1.5
100509,105.0
100510,72.0
100511,0.0
100514,0.0
100515,118.5
100516,-10.5
100518,69.0
100520,-10.5
100521,3074.0
100522,72.0
100524,46.5
100525,39.0
100526,-16.5
100527,0.0
100528,-16.5
100530,-12.0
100531,-10.5
100534,-1.5
100535,0.0
100537,-10.5
100538,0.0
100539,467.0
100540,0.0
100542,54.0
100546,288.0
100548,0.0
100549,225.0
100550,-11.0
100551,-1.5
100552,0.0
100553,58.5
100554,-12.0
100555,46.5
100556,69.0
100557,2418.0
100558,166.5
100560,-10.5
100561,-9.0
100562,-10.5
100563,-10.5
100564,-10.5
100566,439.5
100569,0.0
100570,-24.0
100572,51.0
100573,0.0
100574,0.0
100575,0.0
100577,0.0
100578,156.5
100579,13680.0
100580,316.0
100582,-10.5
100583,0.0
100584,-6.0
100585,0.0
100586,0.0
100587,-41.0
100588,-10.5
100589,-10.5
100591,346.0
100592,0.0
100593,288.0
100594,-10.5
100595,1541.0
100596,72.0
100597,0.0
100598,-1.5
100600,-18.0
100601,-11.0
100602,125.5
100603,123.5
100604,72.0
100605,0.0
100607,-1.5
100609,140.0
100610,1469.5
100611,0.0
100612,0.0
100613,0.0
100615,-3.0
100616,0.0
100617,0.0
100618,656.5
100620,-11.0
100621,2460.0
100622,0.0
100623,0.0
100624,3885.0
100625,0.0
100626,72.0
100627,-72.0
100629,103.5
100630,-10.5
100631,-10.5
100632,72.0
100633,869.0
100634,-3.0
100636,-11.0
100637,-10.5
100638,-12.0
100639,-10.5
100641,144.0
100642,0.0
100643,72.0
100644,0.0
100647,-11.0
100650,0.0
100651,66.5
100652,207.5
100653,0.0
100654,0.0
100655,-10.5
100656,-10.5
100657,-11.5
100661,0.0
100662,2170.5
100663,-1.5
100664,0.0
100665,-10.5
100666,0.0
100667,0.0
100668,-10.5
100670,210.0
100671,72.0
100672,69.0
100673,0.0
100674,545.5
100675,99.5
100676,881.5
100677,0.0
100679,-72.0
100680,-10.5
100684,0.0
100685,-10.5
100686,47.0
100687,1312.0
100688,403.5
100689,-10.5
100691,-1.5
100692,-10.5
100693,-10.5
100694,70.5
100695,-15.0
100698,-18.5
100700,135.0
100701,-4.5
100706,-6.0
100709,433.5
100711,-9.0
100712,6.0
100713,-7.5
100714,0.0
100715,-6.0
100716,1615.5
100718,328.0
100719,-12.0
100721,4288.0
100722,71.0
100723,-1.5
100725,-13.5
100726,111.0
100727,138.0
100729,-11.5
100730,-26.0
100731,-11.0
100732,-14.0
100733,-18.0
100734,-11.0
100735,-72.0
100736,135.5
100737,-28.5
100738,-10.5
100739,-11.0
100740,417.5
100744,43.5
100745,-10.5
100747,5592.0
100748,36.0
100749,72.0
100750,-10.5
100751,-19.5
100754,-18.5
100755,27.0
100756,2566.0
100757,-16.5
100759,0.0
100760,-36.0
100761,288.0
100763,0.0
100766,216.0
100767,-1.5
100768,0.0
100769,-10.5
100770,143.0
100771,-3.0
100772,-21.0
100773,0.0
100774,2481.0
100775,-1.5
100776,-21.0
100777,1811.5
100780,1304.5
100781,-33.0
100782,-58.5
100784,70.5
100785,-10.5
100787,0.0
100788,0.0
100789,-30.0
100790,141.0
100791,-4.5
100792,19630.5
100793,2020.5
100794,198.0
100795,-10.5
100796,-11.5
100797,-10.5
100798,-4.5
100799,48.5
100800,-10.5
100801,257.5
100802,216.0
100803,-7.5
100804,565.0
100806,164.0
100807,0.0
100808,57.0
100809,-11.0
100811,929.0
100813,-61.0
100818,3518.0
100820,22.5
100821,-19.5
100823,-62.0
100825,-52.0
100827,-53.5
100832,151.0
100834,-72.0
100835,-3.0
100836,-11.0
100840,0.0
100841,453.0
100842,18.0
100843,538.0
100845,-14.5
100847,5060.0
100848,27550.5
100853,-13.5
100854,1843.0
100863,140.0
100865,228.0
100866,233.0
100868,-16.5
100869,-12.0
100870,-12.5
100871,-28.5
100872,45.5
100873,-21.0
100874,-54.5
100875,-3.0
100878,-12.5
100879,130.0
100881,604.5
100883,-17.0
100884,-17.0
100885,-72.0
100886,-1.5
100888,-50.5
100889,-1.5
100890,2406.0
100891,-60.5
100892,558.0
100894,0.0
100896,51.5
100897,0.0
100898,-22.5
100899,-1.5
100900,-21.0
100901,-56.0
100905,-9.0
100906,-72.0
100907,-3.0
100908,-10.5
100910,-7.5
100912,-12.0
100913,2849.5
100915,214.0
100916,60.0
100917,0.0
100919,327.5
100920,0.0
100921,-58.0
100924,432.5
100926,-3.0
100928,-7.5
100931,-7.5
100933,-19.5
100934,2347.5
100935,275.5
100938,-10.5
100939,667.5
100940,-51.5
100942,76.0
100944,20.0
100945,-12.5
100946,442.5
100947,423.5
100948,0.0
100949,-1.5
100951,3483.5
100952,0.0
100953,0.0
100954,3483.0
100955,0.0
100957,0.0
100958,0.0
100960,3575.0
100961,47.0
100962,0.0
100963,144.0
100964,0.0
100965,0.0
100966,373.0
100967,-10.5
100968,0.0
100969,0.0
100970,0.0
100971,4387.0
100972,215.0
100973,0.0
100974,297.5
100975,122.5
100976,-11.5
100977,0.0
100978,370.0
100979,72.0
100980,70.0
100981,424.5
100982,-17.0
100983,-12.0
100984,-10.5
100985,896.0
100986,1416.0
100987,70.0
100988,-14.0
100989,623.5
100990,-10.5
100991,0.0
100992,0.0
100993,-11.0
100994,47.5
100995,-10.5
100996,0.0
100997,0.0
100999,-25.5
101000,0.0
101001,-10.5
101002,-12.0
101003,4386.5
101004,-12.0
101005,577.5
101006,-72.0
101007,-10.5
101008,3909.0
101009,0.0
101012,45954.0
101013,0.0
101014,0.0
101015,-6.0
101016,-3.0
101017,934.5
101019,287.5
101020,84.5
101021,4210.0
101022,0.0
101023,-7.5
101024,-71.0
101025,306.5
101026,-3.0
101027,8634.0
101028,50.5
101030,3328.0
101031,-3.0
101032,32835.0
101033,334.5
101034,209.0
101035,564.0
101036,54.0
101037,57.0
101038,1830.5
101039,-72.0
101040,-72.0
101041,149.5
101043,268.0
101044,67.0
101045,0.0
101046,23253.5
101047,2468.5
101048,0.0
101049,-10.5
101050,316.0
101051,165.0
101052,275.0
101055,-17.5
101056,-15.0
101057,-17.0
101058,-15.5
101059,-10.5
101060,-13.5
101061,1470.0
101062,146.5
101063,-15.0
101065,-9.0
101066,-13.5
101067,-1.5
101070,-13.5
101071,121.0
101072,3138.5
101074,-24.5
101075,-15.0
101077,-26.5
101078,0.0
101080,-13.5
101081,906.0
101082,0.0
101084,-10.5
101085,-10.5
101086,312.0
101089,-35.5
101090,0.0
101091,238.5
101092,213.5
101093,0.0
101094,592.0
101096,0.0
101097,103.0
101098,-13.5
101099,66.0
101100,-3.0
101101,72.0
101104,-4.5
101105,2442.5
101106,742.5
101107,-1.5
101108,828.5
101109,0.0
101110,72.0
101111,-16.5
101112,315.5
101113,142.5
101114,35.5
101117,55.0
101118,338.5
101119,1336.5
101120,-10.5
101121,26521.0
101122,-1.5
101123,4531.0
101124,0.0
101125,0.0
101126,-11.0
101127,-3.0
101128,33136.0
101129,0.0
101130,575.0
101131,3500.0
101132,-11.5
101133,-12.0
101134,366.0
101135,-11.0
101136,114.5
101137,0.0
101138,244.0
101140,211.0
101142,57.0
101143,0.0
101144,-15.0
101145,-10.5
101146,-10.5
101147,187.0
101148,887.5
101149,72.0
101150,1189.0
101151,-6.0
101154,139.5
101155,144.0
101157,-1.5
101158,702.5
101159,-1.5
101161,-4.5
101163,-1.5
101164,0.0
101166,-10.5
101167,-3.0
101168,892.5
101171,-6.0
101172,5919.5
101173,72.0
101175,-4.5
101176,144.0
101177,-6.0
101180,-34.0
101181,-66.0
101182,31.5
101185,281.5
101186,106.5
101187,-1.5
101188,-15.0
101189,-10.5
101191,21.5
101192,1349.5
101193,-11.5
101194,69.0
101195,-10.5
101197,-41.0
101199,-13.5
101202,-57.0
101205,-10.5
101207,20857.5
101208,-4.5
101209,90.0
101210,36.0
101211,-13.5
101212,-16.5
101213,-15.0
101214,-17.0
101215,-17.5
101216,-25.5
101217,-17.0
101218,-16.5
101219,-17.0
101220,-17.5
101222,16.0
101223,-13.5
101224,-10.5
101225,344.5
101229,-19.5
101230,-49.0
101232,576.5
101234,51.0
101235,159.5
101236,-29.0
101239,76.5
101240,255.5
101242,41.0
101243,0.0
101246,-21.0
101248,-4.5
101250,629.0
101251,46.0
101252,255.5
101253,1878.5
101255,0.0
101256,2909.5
101257,-10.5
101258,0.0
101259,189.0
101260,489.5
101262,72.0
101263,0.0
101264,69292.5
101266,1149.0
101267,-16.5
101268,-21.0
101269,4996.0
101270,104.5
101271,0.0
101272,0.0
101273,-33.0
101274,-3.0
101277,0.0
101278,269.0
101279,-6.5
101280,-32.5
101281,0.0
101282,-10.5
101283,18079.0
101284,72.0
101285,70.5
101286,-11.5
101287,-13.5
101288,-11.0
101289,-10.5
101290,151.0
101291,0.0
101292,70.0
101293,0.0
101295,-10.5
101296,-10.5
101297,0.0
101298,566.0
101299,57.0
101300,1085.0
101301,1261.0
101302,205.0
101305,-10.5
101306,-10.5
101307,6898.5
101308,-10.5
101309,-11.0
101310,-10.5
101311,-10.5
101312,0.0
101313,151.5
101315,14442.0
101316,-12.0
101317,565.5
101318,0.0
101320,0.0
101321,0.0
101322,0.0
101324,-11.5
101325,2496.5
101326,14895.5
101327,72.0
101330,11896.5
101331,-6.0
101332,-1.5
101333,-1.5
101335,601.5
101336,354.5
101337,-66.0
101338,-12.5
101339,280.5
101341,-12.0
101342,-12.0
101343,6753.0
101344,-3.0
101345,-1.5
101346,-10.5
101347,144.0
101349,-10.5
101350,-10.5
101351,703.0
101352,-4.5
101354,-12.0
101355,915.5
101356,141.5
101357,15.0
101358,-64.5
101362,0.0
101366,2149.0
101369,-10.5
101370,-4.5
101371,-1.5
101372,48.0
101374,9287.5
101376,1202.5
101377,-9.0
101378,-1.5
101380,1793.0
101381,8044.5
101382,2296.0
101384,-10.5
101386,-21.0
101387,-10.5
101388,-9.0
101389,144.0
101390,1032.0
101391,350.0
101392,-13.5
101393,-1.5
101394,-10.5
101395,0.0
101396,699.0
101397,166.5
101398,552.5
101399,86.5
101400,-72.0
101401,28.5
101403,112.5
101406,-15.0
101407,-44.0
101408,4950.0
101409,-13.0
101410,-24.5
101411,38.0
101412,-15.5
101414,111.0
101415,1562.0
101416,66.0
101417,-15.0
101418,-4.5
101419,362.0
101420,-10.5
101421,3822.5
101422,-30.5
101423,1923.5
101424,-12.0
101425,-16.5
101426,-31.0
101427,-18.5
101428,19.5
101429,-10.5
101430,-17.0
101431,-13.5
101432,-11.0
101433,57.0
101434,-72.0
101437,-9.5
101438,-10.5
101442,103.5
101443,-32.5
101446,710.0
101448,-24.5
101449,3708.5
101451,-11.0
101452,66.0
101453,3812.5
101454,6350.0
101455,0.0
101456,-25.5
101457,50.5
101458,0.0
101461,1476.0
101462,446.5
101465,-1.5
101466,0.0
101467,-6.0
101468,-59.0
101469,-59.0
101471,-10.5
101474,-72.0
101475,-34.5
101476,-1.5
101477,-3.0
101478,-13.5
101479,-22.5
101480,516.0
101481,-11.0
101482,165.0
101483,0.0
101484,-1.5
101486,702.0
101487,0.0
101488,39.0
101489,0.0
101490,18.0
101491,511.5
101492,-11.5
101493,-37.0
101494,473.5
101495,-4.5
101497,-12.5
101498,-11.0
101499,-37.5
101500,-10.5
101503,1314.5
101504,2589.5
101505,-6.0
101507,-4.5
101508,-61.0
101509,-10.5
101510,69.0
101511,-30.0
101514,633.0
101515,-6.0
101516,67.0
101517,0.0
101518,58.5
101519,-7.5
101520,502.5
101522,-1.5
101524,362.0
101525,2626.0
101526,-36.5
101527,-1.5
101528,258.0
101530,68.0
101531,317.0
101532,177.0
101533,-6.0
101534,-10.5
101535,67.0
101538,100.5
101539,-7.5
101540,-6.0
101541,204.5
101542,241.0
101543,1.0
101544,30.0
101545,-72.0
101546,-11.5
101547,-11.0
101548,64.0
101549,-4.5
101550,226.5
101551,293.5
101552,1076.0
101553,76.5
101554,-10.5
101555,-72.0
101556,329.5
101557,-13.5
101561,-3.0
101562,-72.0
101564,-11.0
101565,-10.5
101566,35.0
101567,-10.5
101568,-16.5
101569,310.0
101570,0.0
101571,739.0
101572,61.0
101573,168.0
101574,-16.5
101576,611.5
101577,137.5
101579,-10.5
101580,-10.5
101581,2782.0
101582,-10.5
101583,143.0
101584,0.0
101585,-72.0
101588,289.5
101590,-1.5
101591,625.5
101592,-3.0
101593,-13.5
101597,0.0
101598,-1.5
101599,211.0
101600,0.0
101601,1621.5
101602,520.5
101603,5723.5
101604,665.0
101605,-14.5
101606,0.0
101607,0.0
101610,553.0
101611,197.0
101612,332.0
101613,-19.5
101615,-14.5
101616,-10.5
101618,-62.5
101619,-10.5
101620,-72.0
101621,0.0
101622,274.0
101623,941.0
101624,981.0
101625,33.0
101626,87.5
101627,58.5
101628,-72.0
101629,-10.5
101631,0.0
101633,577.5
101634,1661.0
101635,-10.5
101636,-13.5
101637,4708.0
101638,-10.5
101639,-15.0
101641,1935.5
101642,-10.5
101643,354.5
101644,-1.5
101645,63.5
101647,-10.5
101648,-10.5
101649,-72.0
101650,3087.5
101651,-11.0
101652,-10.5
101653,-14.5
101654,-11.0
101655,561.5
101657,-11.0
101658,-12.0
101660,0.0
101661,95.5
101662,-1.5
101663,0.0
101664,3757.0
101665,1254.0
101667,-11.5
101669,498.0
101670,-70.0
101672,31.5
101673,2028.0
101675,-19.0
101676,46.0
101677,-6.0
101681,-10.5
101683,0.0
101684,0.0
101687,-10.5
101689,-17.0
101690,427.0
101691,11611.5
101692,188.5
101693,-18.5
101694,69.0
101695,113.5
101698,-11.0
101699,-7.5
101700,-72.0
101701,61.0
101702,-10.5
101703,66.0
101704,925.0
101708,2173.5
101709,-7.5
101710,-7.5
101711,-9.0
101713,0.0
101716,2502.0
101720,-16.0
101721,297.0
101722,51.0
101723,40.5
101724,-24.0
101725,-7.5
101726,-17.0
101727,-18.0
101728,0.0
101729,-13.5
101731,-16.5
101732,0.0
101733,-13.5
101734,112.5
101738,-13.5
101739,93.0
101740,144.0
101742,72.0
101743,99.0
101744,0.0
101745,-72.0
101746,-10.5
101747,662.0
101748,-4.0
101752,-11.5
101753,396.0
101754,-50.5
101756,-18.0
101757,-10.5
101758,-10.5
101761,-11.5
101762,0.0
101763,-21.0
101764,-10.5
101766,0.0
101768,0.0
101769,-19.5
101770,-10.5
101772,-10.5
101773,0.0
101774,0.0
101775,0.0
101776,31.5
101777,71.5
101778,212.5
101779,467.5
101780,33.0
101781,-10.5
101782,45.0
101783,3264.5
101787,294.5
101791,-11.0
101792,-10.5
101793,3549.0
101794,-1.5
101795,1241.0
101796,0.0
101800,0.0
101801,-19.5
101803,287.5
101805,-7.5
101806,60.0
101809,-22.5
101810,-37.5
101811,-11.0
101814,-27.5
101815,-19.5
101816,-13.5
101817,-7.5
101818,34.5
101819,-11.0
101820,-14.0
101822,729.5
101823,471.0
101824,-3.0
101826,-12.5
101827,-12.5
101828,2371.5
101829,54.0
101830,-13.0
101832,-21.0
101833,968.0
101834,29.0
101835,66.0
101836,5363.0
101837,423.5
101838,17.5
101839,126.5
101843,-1.5
101846,315.0
101847,71.0
101848,-30.0
101849,43.0
101850,-11.5
101851,35.0
101852,0.0
101853,-10.5
101854,-10.5
101855,-10.5
101856,-10.5
101857,-9.0
101858,-1.5
101859,1160.5
101860,0.0
101863,-9.0
101864,-3.0
101865,-10.5
101866,-7.5
101867,616.0
101868,47.5
101869,981.5
101870,-72.0
101871,23.5
101872,-10.5
101873,-13.5
101874,-10.5
101878,27.0
101879,26.0
101880,0.0
101881,8050.5
101882,599.0
101883,144.0
101884,39.0
101885,2529.0
101886,-4.5
101887,0.0
101888,-9.0
101889,64.0
101890,132.0
101891,117.0
101892,-24.0
101893,-24.0
101894,-3.0
101895,-6.0
101896,-21.0
101897,-28.5
101903,-14.5
101904,-16.0
101905,-13.0
101906,-60.0
101907,-11.0
101912,-6.0
101915,-10.5
101918,-11.0
101919,754.0
101920,0.0
101921,-10.5
101922,390.5
101923,69.0
101924,29.0
101926,994.5
101929,278.0
101931,0.0
101932,225.5
101933,39.0
101934,-21.0
101935,-32.0
101939,20.5
101941,20.0
101943,54.0
101944,-72.0
101946,-72.0
101948,-10.5
101950,-16.5
101951,-42.0
101952,0.0
101953,773.0
101954,70.5
101955,-72.0
101956,177.0
101960,-9.0
101961,-12.5
101963,-47.5
101965,0.0
101968,51.0
101969,-10.5
101970,53.0
101972,0.0
101973,101.0
101974,-21.0
101975,-24.5
101981,63.0
101982,447.5
101983,2364.5
101984,-32.0
101986,274.5
101988,-43.0
101989,195.0
101994,1859.0
101995,0.0
101997,-67.0
101998,60.5
101999,0.0
102000,0.0
102005,5.0
102006,144.0
102007,0.0
102011,0.0
102012,388.5
102014,-10.5
102016,-25.5
102017,-72.0
102018,57.5
102019,-1.5
102020,406.0
102021,131.5
102022,-71.0
102023,67.0
102024,-1.5
102025,219.0
102026,-1.5
102027,0.0
102029,-72.0
102031,143.0
102034,-4.5
102038,0.0
102039,302.5
102040,-4.5
102041,222.0
102042,-4.5
102043,60.0
102044,0.0
102045,-6.0
102046,-67.0
102047,61.0
102048,0.0
102049,0.0
102050,0.0
102051,469.0
102052,0.0
102053,-7.5
102054,49.0
102056,-4.5
102059,-56.5
102060,69.0
102061,135.5
102064,0.0
102066,0.0
102068,-7.5
102069,72.0
102070,-11.0
102071,-41.0
102072,58.0
102073,-72.0
102074,48.0
102075,0.0
102076,2958.5
102077,194.0
102078,-3.0
102079,69.0
102080,0.0
102081,-9.0
102082,-16.5
102083,65.0
102084,2074.0
102086,-32.5
102087,208.0
102089,0.0
102090,0.0
102092,1696.5
102093,67.5
102095,69.0
102096,0.0
102097,0.0
102098,-4.5
102099,-10.5
102100,0.0
102101,272.0
102105,0.0
102106,0.0
102108,0.0
102109,42.5
102110,14.5
102111,-7.5
102112,0.0
102113,372.5
102114,-10.5
102115,1398.5
102116,258.0
102118,-10.5
102119,-37.0
102120,185.0
102121,0.0
102122,34.0
102123,0.0
102125,0.0
102127,183.5
102128,137.5
102129,-3.0
102130,0.0
102131,0.0
102132,-10.5
102134,0.0
102136,0.0
102137,216.0
102138,0.0
102139,0.0
102141,0.0
102142,0.0
102143,0.0
102144,740.0
102145,0.0
102146,305.5
102149,0.0
102150,-3.0
102151,-72.0
102152,-72.0
102153,0.0
102154,0.0
102155,679.0
102156,-3.0
102157,139.5
102161,0.0
102162,0.0
102164,-10.5
102166,21.0
102167,0.0
102168,-10.5
102171,309756.5
102172,0.0
102173,127.0
102174,-10.5
102178,-11.0
102180,445.0
102181,37.0
102182,-10.5
102183,-10.5
102184,-10.5
102185,0.0
102186,124.0
102187,0.0
102190,-10.5
102191,677.5
102192,0.0
102193,324.5
102194,52.0
102195,0.0
102196,-13.0
102197,5569.5
102198,-3.0
102199,33.0
102200,60.0
102201,-1.5
102202,3545.5
102203,0.0
102204,32.0
102205,0.0
102207,26897.0
102208,0.0
102209,-9.0
102210,66.0
102211,-10.5
102213,112.5
102214,1323.0
102216,0.0
102217,72.0
102218,-3.0
102222,70.5
102224,595.5
102225,-6.0
102226,0.0
102227,-18.5
102228,285.0
102229,0.0
102230,1652.5
102231,1061.5
102232,72.0
102233,-9.0
102234,40.5
102238,-4.5
102239,1648.0
102240,0.0
102241,0.0
102242,0.0
102245,-10.5
102247,-1.5
102248,0.0
102249,191.0
102250,-4.5
102252,-1.5
102253,180.0
102254,-15.0
102255,0.0
102256,37.0
102260,0.0
102261,-6.0
102262,150.0
102263,237.0
102265,-6.0
102266,937.0
102267,0.0
102268,-16.5
102269,0.0
102270,-10.5
102271,-10.5
102272,1626.0
102275,-1.5
102276,-16.5
102277,-18.0
102278,0.0
102281,-7.5
102282,-22.5
102286,244.5
102287,180.0
102288,-7.5
102290,0.0
102291,0.0
102292,654.5
102293,-22.5
102294,-30.0
102295,660.5
102296,0.0
102297,-16.5
102298,0.0
102299,0.0
102302,0.0
102303,0.0
102304,66.0
102305,-30.0
102306,0.0
102307,0.0
102308,0.0
102310,0.0
102311,70.0
102312,0.0
102313,-25.5
102314,-1.5
102317,0.0
102318,0.0
102319,39.0
102322,0.0
102323,4466.0
102324,-41.0
102325,171.0
102326,5426.5
102327,267.5
102328,-16.5
102329,-1.5
102330,0.0
102331,0.0
102332,0.0
102333,1168.0
102334,0.0
102335,605.5
102337,-10.5
102338,89.5
102339,-1.5
102340,0.0
102343,-10.5
102345,477.5
102346,0.0
102347,-10.5
102348,0.0
102349,559.5
102350,132.0
102351,685.0
102353,-10.5
102354,39.0
102356,0.0
102357,498.0
102358,102.0
102362,0.0
102365,0.0
102366,-72.0
102367,0.0
102368,971.5
102369,1162.0
102370,-1.5
102375,0.0
102377,0.0
102378,-3.0
102379,0.0
102383,1486.0
102384,0.0
102385,187.0
102386,67.0
102388,67.5
102389,562.5
102392,-1.5
102395,0.0
102397,-6.0
102398,229.5
102399,0.0
102401,190.5
102402,1061.0
102403,-13.5
102405,-10.5
102406,-10.5
102407,3475.5
102408,0.0
102411,51.0
102412,-3.0
102413,41.5
102414,331.5
102415,-6.0
102416,0.0
102417,-12.0
102418,-4.5
102419,0.0
102420,44.0
102421,2802.0
102422,120.0
102423,-4.5
102424,182.0
102426,197.5
102430,-12.0
102431,-14.0
102432,-13.5
102435,0.0
102436,-1.5
102437,-27.0
102438,665.0
102439,0.0
102441,-10.5
102442,-10.5
102443,0.0
102444,-11.0
102447,0.0
102448,0.0
102449,-7.5
102450,-3.0
102451,-16.5
102452,3094.5
102453,175.0
102454,1287.5
102455,72.0
102456,-22.5
102458,28.5
102459,-13.5
102460,270.0
102461,0.0
102462,810.0
102463,-25.5
102465,0.0
102466,531.5
102467,39.5
102468,38.5
102469,14831.0
102470,0.0
102473,346.0
102474,0.0
102475,29.5
102477,0.0
102478,0.0
102479,452.0
102480,205.0
102481,0.0
102482,196.5
102483,0.0
102484,197.5
102485,738.0
102487,119.0
102488,0.0
102489,0.0
102490,495.5
102491,-1.5
102492,-10.5
102493,-10.5
102494,66.0
102495,638.0
102496,-3.0
102498,-10.5
102499,988.5
102500,266.0
102501,0.0
102502,0.0
102503,0.0
102504,-11.0
102506,206.0
102507,0.0
102508,37.5
102509,36.5
102510,0.0
102511,-10.5
102512,-1.5
102513,0.0
102514,0.0
102520,0.0
102525,0.0
102528,72.0
102529,-1.5
102530,72.0
102531,184.0
102532,-10.5
102533,0.0
102536,2898.0
102537,409.5
102539,887.0
102540,0.0
102541,0.0
102542,0.0
102543,0.0
102544,0.0
102545,702.0
102546,0.0
102547,1904.5
102548,418.5
102549,0.0
102550,1255.0
102551,0.0
102553,0.0
102555,72.0
102556,-10.5
102557,-6.0
102558,0.0
102559,0.0
102560,0.0
102561,115.5
102565,393.0
102566,178.0
102567,1384.5
102568,184.5
102569,51.5
102570,0.0
102571,0.0
102572,-3.0
102573,0.0
102575,0.0
102576,-72.0
102578,-10.5
102579,0.0
102580,0.0
102581,215.0
102582,-9.0
102583,68.5
102584,-7.5
102585,450.5
102587,0.0
102588,618.0
102589,0.0
102590,-10.5
102591,-6.0
102593,1684.0
102596,0.0
102597,-18.0
102598,110.0
102599,36302.5
102600,-10.5
102601,1344.5
102602,-46.5
102603,322.0
102604,729.0
102605,-7.5
102608,-21.0
102610,117.0
102611,-16.5
102612,-10.5
102614,484.5
102615,266.0
102616,0.0
102617,0.0
102618,0.0
102620,-9.0
102621,39.0
102622,112.0
102623,0.0
102624,72.0
102625,-16.5
102628,2013.5
